Path,Studio Email Address
Middle Earth --> m --> Hobbit --> Tolman,"tolman.cotton_283@cxstudio.app,tolman.dancing.fire_1536@cxstudio.app,tolman.dancing.flame_1919@cxstudio.app,tolman.dauntless_698@cxstudio.app,tolman.falling.rain_2725@cxstudio.app,tolman.feathered.sky_558@cxstudio.app,tolman.gardner_161@cxstudio.app,tolman.jubilant_1371@cxstudio.app,tolman.lionheart_311@cxstudio.app,tolman.magnanimous_1107@cxstudio.app,tolman.singing.thunder_2778@cxstudio.app,tolman.the.empowered_1105@cxstudio.app,tolman.the.fearless_1182@cxstudio.app,tolman.the.great_2587@cxstudio.app,tolman.the.invincible_2029@cxstudio.app,tolman.thundering.sky_393@cxstudio.app,tolman.whispering.owl_656@cxstudio.app"
Middle Earth --> m --> Hobbit --> Tosto,"tosto.boffin_1364@cxstudio.app,tosto.singing.hawk_2316@cxstudio.app"
Middle Earth --> m --> Hobbit --> Uffo,"uffo.boffin_506@cxstudio.app,uffo.the.pious_2372@cxstudio.app"
Middle Earth --> m --> Hobbit --> Wilibald,"wilibald.bolger_801@cxstudio.app,wilibald.the.enigmatic_1573@cxstudio.app"
Middle Earth --> m --> Hobbit --> Wilimar,"wilimar.bolger_472@cxstudio.app,wilimar.discerning_1499@cxstudio.app,wilimar.intrepid_1247@cxstudio.app,wilimar.laughing.songbird_1842@cxstudio.app,wilimar.quiet.dove_2730@cxstudio.app,wilimar.serene.whisper_1705@cxstudio.app,wilimar.silent.forest_2203@cxstudio.app,wilimar.singing.hawk_1988@cxstudio.app"
Middle Earth --> m --> Hobbit --> Will,"will.laughing.sun_1762@cxstudio.app,will.pious_2206@cxstudio.app,will.proud_2122@cxstudio.app,will.the.formidable_1720@cxstudio.app,will.whitfoot_1395@cxstudio.app"
Middle Earth --> m --> Hobbit --> Willie,"willie.banks_414@cxstudio.app,willie.singing.lark_2760@cxstudio.app"
Middle Earth --> m --> Hobbit --> Wiseman,"wiseman.gamwich_1015@cxstudio.app,wiseman.gentle_2688@cxstudio.app,wiseman.little.falcon_2104@cxstudio.app,wiseman.sunflower_1092@cxstudio.app"
Middle Earth --> m --> Maia,"alatar.bold_2808@cxstudio.app,alatar.empowered_1627@cxstudio.app,alatar.gallant_2131@cxstudio.app,alatar.majestic_1933@cxstudio.app,alatar.moonlight.shadow_24@cxstudio.app,alatar.rising.sun_2789@cxstudio.app,alatar.the.saint_2608@cxstudio.app,eonwe.benevolent_1268@cxstudio.app,eonwe.chivalrous_2729@cxstudio.app,eonwe.imposing_2368@cxstudio.app,eonwe.stoic_747@cxstudio.app,gandalf.morning.dew_1094@cxstudio.app,gandalf.mountain.dream_1943@cxstudio.app,gandalf.quiet.serenity_28@cxstudio.app,gandalf.the.conqueror_2003@cxstudio.app,gothmog.stoic_2758@cxstudio.app,osse.silent.forest_1205@cxstudio.app,osse.sunlit.canyon_744@cxstudio.app,pallando.the.fierce_1817@cxstudio.app,radagast.cruel_1214@cxstudio.app,radagast.starry.night_547@cxstudio.app,radagast.strong.oak_1806@cxstudio.app,radagast.the.brilliant_451@cxstudio.app,radagast.the.valiant_2354@cxstudio.app,radagast.transcendent_739@cxstudio.app,salmar.ornate_2629@cxstudio.app,salmar.poetic_1443@cxstudio.app,saruman.brave.bison_1187@cxstudio.app,saruman.brave.eagle_903@cxstudio.app,saruman.dancing.flame_1757@cxstudio.app,saruman.running.bear_678@cxstudio.app,sauron.distinguished_377@cxstudio.app,sauron.sacred.mesa_2696@cxstudio.app,sauron.silent.echo_1507@cxstudio.app,tilion.smiling.bear_1543@cxstudio.app,tilion.transcendent_416@cxstudio.app"
Middle Earth --> m --> Maia --> Alatar,"alatar.bold_2808@cxstudio.app,alatar.empowered_1627@cxstudio.app,alatar.gallant_2131@cxstudio.app,alatar.majestic_1933@cxstudio.app,alatar.moonlight.shadow_24@cxstudio.app,alatar.rising.sun_2789@cxstudio.app,alatar.the.saint_2608@cxstudio.app"
Middle Earth --> m --> Maia --> Eönwë,"eonwe.benevolent_1268@cxstudio.app,eonwe.chivalrous_2729@cxstudio.app,eonwe.imposing_2368@cxstudio.app,eonwe.stoic_747@cxstudio.app"
Middle Earth --> m --> Maia --> Gandalf,"gandalf.morning.dew_1094@cxstudio.app,gandalf.mountain.dream_1943@cxstudio.app,gandalf.quiet.serenity_28@cxstudio.app,gandalf.the.conqueror_2003@cxstudio.app"
Middle Earth --> m --> Maia --> Gothmog,gothmog.stoic_2758@cxstudio.app
Middle Earth --> m --> Maia --> Ossë,"osse.silent.forest_1205@cxstudio.app,osse.sunlit.canyon_744@cxstudio.app"
Middle Earth --> m --> Maia --> Pallando,pallando.the.fierce_1817@cxstudio.app
Middle Earth --> m --> Maia --> Radagast,"radagast.cruel_1214@cxstudio.app,radagast.starry.night_547@cxstudio.app,radagast.strong.oak_1806@cxstudio.app,radagast.the.brilliant_451@cxstudio.app,radagast.the.valiant_2354@cxstudio.app,radagast.transcendent_739@cxstudio.app"
Middle Earth --> m --> Maia --> Salmar,"salmar.ornate_2629@cxstudio.app,salmar.poetic_1443@cxstudio.app"
Middle Earth --> m --> Maia --> Saruman,"saruman.brave.bison_1187@cxstudio.app,saruman.brave.eagle_903@cxstudio.app,saruman.dancing.flame_1757@cxstudio.app,saruman.running.bear_678@cxstudio.app"
Middle Earth --> m --> Maia --> Sauron,"sauron.distinguished_377@cxstudio.app,sauron.sacred.mesa_2696@cxstudio.app,sauron.silent.echo_1507@cxstudio.app"
Middle Earth --> m --> Maia --> Tilion,"tilion.smiling.bear_1543@cxstudio.app,tilion.transcendent_416@cxstudio.app"
